img_id,Front bumper,Trunk lid,Bonnet,Head lights(L),Rear bumper,Rear door(R),Front door(R),Rear fender(R),Rear fender(L),Rear lamp(R),Side mirror(R),A pillar(L),Rear door(L),Front door(L),Front fender(R),Front Wheel(L),Front Wheel(R),Rear lamp(L),Front fender(L),Rocker panel(R),Head lights(R),Rear Wheel(R),Rear Wheel(L),C pillar(L),Side mirror(L),Rocker panel(L),Windshield,C pillar(R),Rear windshield,Undercarriage,Roof,A pillar(R),B pillar(R),total_anns,ran_var,dataset
0125676_as-0090939.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0125739_sc-170714.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0125834_sc-221195.json,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0125842_as-0089148.json,1,,1,,,,1,,,,,,,1,1,1,1,,1,,,,,,,,,,,,,1,,9,,train
0125962_as-0093740.json,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0125968_sc-1031009.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0125970_as-0091860.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0125987_sc-131681.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0126014_as-0084566.json,,,,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,4,,test
0126025_as-3250857.json,1,,,,,,1,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,5,,train
0126152_as-0081840.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0126153_as-0081840.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0126215_as-2949060.json,1,,,,,,,,,,1,,,,1,1,1,,1,,,,,,,,,,,,,,,6,,train
0126227_as-0028089.json,,,,,1,1,1,1,1,,,1,,,,,,,,,,1,,,,,,,,,,,,7,,train
0126251_as-0083177.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0126331_as-0050820.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0126333_as-0050820.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0126368_as-0077056.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0126392_as-2967371.json,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,test
0126435_as-3116333.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0126446_sc-171279.json,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0126482_sc-156128.json,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,2,,train
0126523_sc-192285.json,1,,,,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,5,,train
0126577_sc-206488.json,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0126621_sc-105837.json,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,train
0126681_sc-112392.json,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0126734_sc-1029398.json,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0126797_sc-177735.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0126801_as-0013040.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,test
0126852_sc-162982.json,1,,,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,5,,train
0126900_sc-221154.json,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,train
0126903_sc-221154.json,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,train
0126909_as-0070397.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0126925_as-0012685.json,1,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,4,,train
0126973_as-2614019.json,,,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,6,,train
0127025_as-0079643.json,1,,,,1,,,1,,,,,,,1,,,,1,,,1,,,,,,,,,,,,6,,train
0127039_sc-1009024.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0127073_as-0041054.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,5,,val
0127075_as-0041054.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,5,,test
0127092_sc-1004253.json,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0127106_as-0092348.json,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,train
0127157_as-0014737.json,1,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,5,,train
0127160_as-3134752.json,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,3,,train
0127175_as-0070103.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0127201_as-0016301.json,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,4,,train
0127259_as-0019788.json,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,4,,train
0127260_as-0019788.json,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,4,,val
0127275_as-3109811.json,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0127310_as-0072510.json,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,test
0127439_as-0007238.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0127500_sc-1006885.json,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0127504_as-3014511.json,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,3,,train
0127535_sc-222955.json,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0127563_as-0045739.json,1,,,,1,,,,,,,,,1,,1,,,1,,,,1,,,,,,,,,,,6,,train
0127583_as-0078701.json,1,,,,,,1,,,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,7,,train
0127596_sc-151662.json,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0127638_sc-110160.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0127666_as-0014072.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,val
0127695_as-0061906.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,test
0127731_as-0092586.json,1,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,4,,train
0127764_sc-128334.json,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,train
0127770_as-0095810.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0127832_sc-136444.json,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,train
0127843_as-0081700.json,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0127899_as-0006008.json,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,train
0127916_as-2804411.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0127924_sc-1010852.json,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,3,,val
0127959_sc-1010827.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0128041_as-0023930.json,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,test
0128055_as-0020567.json,1,,,,,,,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,,5,,train
0128086_as-0083324.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128109_as-0022172.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128194_as-3357622.json,,,,,1,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,4,,train
0128201_sc-167616.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128285_as-0064430.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128324_sc-194232.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128327_sc-184220.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,val
0128345_as-0081226.json,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0128391_sc-1031829.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0128397_sc-1031829.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128416_as-0059337.json,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0128431_as-0038161.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128535_sc-169134.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128566_as-0030213.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0128568_as-3192150.json,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,3,,train
0128626_as-0039065.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0128739_as-0024327.json,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0128819_sc-1036244.json,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,val
0128846_as-0089612.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0128947_as-0080641.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0128949_as-0080641.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0129031_as-0041958.json,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0129062_as-3354414.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0129178_as-3277224.json,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,3,,train
0129180_sc-1008181.json,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0129200_as-0092773.json,1,,,,1,,,,1,,,,1,1,,1,,,1,,,,1,,,,,,,,,,,8,,train
0129226_as-0016194.json,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,3,,val
0129258_sc-106904.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0129260_sc-160318.json,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0129333_as-3283930.json,1,,,,1,,1,,1,,,1,,,1,1,1,,1,,,,,,,,,,,,,1,,10,,train
0129370_as-0095733.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0129405_sc-199865.json,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,train
0129430_sc-107031.json,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,train
0129445_sc-201751.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0129501_sc-155372.json,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0129516_sc-143216.json,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,train
0129557_as-0055383.json,,,,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,4,,val
0129579_as-0035950.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,val
0129590_sc-1037231.json,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0129602_as-0002308.json,,,,,,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,5,,train
0129634_sc-1029776.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0129723_as-0038203.json,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0129724_as-0038203.json,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0129799_as-0006919.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0129801_as-0006919.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0129812_as-0038939.json,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0129909_as-2949123.json,1,,1,,1,1,1,1,1,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,12,,val
0129914_as-2812945.json,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,val
0129966_as-0004866.json,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,3,,test
0130021_sc-193796.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0130244_as-0012470.json,1,1,,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,6,,train
0130362_as-0082241.json,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0130470_as-0089690.json,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,train
0130493_as-0042208.json,1,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,4,,train
0130552_as-0011079.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0130642_sc-225163.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0130679_sc-1009547.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0130770_sc-121545.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0130772_sc-129796.json,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,3,,test
0130827_as-0046772.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0130850_as-3354633.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0130887_sc-1021666.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0130950_sc-139554.json,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0131021_as-0075966.json,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0131023_as-0075966.json,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0131089_as-0040608.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0131172_as-0043706.json,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,val
0131191_as-0081854.json,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,val
0131202_as-3071656.json,1,,,,1,1,1,1,1,,,1,1,1,1,1,1,,1,,,,1,,,,,,,,,,,14,,test
0131294_as-2728815.json,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,4,,train
0131297_as-0086968.json,1,,,,,,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,,,5,,train
0131365_sc-131710.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0131390_as-0039182.json,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0131424_sc-1027020.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0131482_as-0064258.json,,,,,1,,,,1,,,,1,1,,1,,,1,,,,1,,,,,,,,,,,7,,train
0131578_as-3301957.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0131592_sc-1031671.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0131616_as-0049848.json,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,4,,val
0131640_sc-153874.json,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0131651_sc-176122.json,1,,,,1,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,6,,train
0131710_as-0088385.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0131813_as-3041747.json,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,train
0131838_sc-150302.json,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,train
0131843_as-0049683.json,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,3,,train
0131844_as-0049683.json,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,3,,train
0131860_as-0080412.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0131869_as-0061473.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0131935_as-0063902.json,,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,val
0131939_as-0057699.json,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,2,,test
0131982_as-0039443.json,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0132055_sc-1037609.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0132102_as-0005489.json,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0132122_as-0072376.json,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0132162_sc-159307.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0132176_as-0063832.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,train
0132198_sc-193993.json,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0132203_as-2914445.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0132205_as-3423974.json,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,val
0132257_as-0070021.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0132280_as-0056854.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0132296_sc-1002242.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0132309_as-2580898.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0132333_sc-1035717.json,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,3,,train
0132363_as-0004879.json,1,,,,1,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,6,,train
0132451_sc-1026276.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0132481_as-0069539.json,,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,train
0132496_as-3438945.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0132529_as-0051458.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,val
0132576_sc-187915.json,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0132584_as-0064054.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0132655_as-2768193.json,1,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,4,,train
0132679_sc-1023272.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0132695_as-0056198.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0132696_as-0056198.json,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0132704_as-0018008.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0132838_as-2866294.json,,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,train
0132854_sc-1008624.json,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,val
0132913_sc-1024852.json,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,val
0133010_as-0030025.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0133018_as-0058266.json,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0133020_as-0058266.json,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0133138_sc-185509.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0133157_sc-194231.json,1,,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,5,,train
0133163_sc-194231.json,1,,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,5,,train
0133165_as-0098645.json,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,train
0133259_sc-120541.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0133293_as-0078388.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0133343_as-0077214.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0133410_as-0097666.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,test
0133432_sc-136548.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0133435_as-0066636.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0133447_sc-196099.json,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,train
0133574_as-0028178.json,,,,,,,,,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,4,,train
0133648_as-0040533.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0133654_as-0040533.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0133695_sc-1033829.json,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0133707_as-0016682.json,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,2,,val
0133726_as-0055432.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0133805_as-0057137.json,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,test
0133814_as-0004232.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0133821_sc-199183.json,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,train
0133878_as-3282735.json,1,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,4,,train
0133919_as-0063965.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0134050_as-0001095.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0134132_as-0010000.json,,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,train
0134141_as-2770330.json,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,train
0134192_as-0092514.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,val
0134194_as-0044910.json,,,,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,4,,val
0134301_sc-212975.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0134363_sc-171130.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0134366_as-0086226.json,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,train
0134481_as-0018390.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0134501_as-0001593.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0134562_as-2895138.json,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,train
0134611_sc-1022017.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0134636_as-0062091.json,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,train
0134658_sc-104206.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0134660_sc-221482.json,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,val
0134692_as-0085301.json,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,3,,test
0134699_as-0072805.json,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0134723_as-0063839.json,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,3,,train
0134726_sc-105245.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0134781_as-0062452.json,1,,,,1,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,5,,train
0134827_as-0041143.json,1,,,,,,,,1,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,8,,train
0134871_as-0041187.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0134893_sc-172737.json,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,3,,train
0134935_as-0060534.json,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,val
0135031_sc-108707.json,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,3,,val
0135037_as-0040043.json,,,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,1,,5,,test
0135067_as-0050598.json,1,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,4,,train
0135068_as-0050598.json,1,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,4,,train
0135076_as-0050598.json,1,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,4,,train
0135084_sc-176187.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0135096_as-0001834.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,train
0135118_as-0059893.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,train
0135140_as-3017670.json,,,,,,1,1,1,,,,,,,1,,1,,,,,1,,,,,,,,,,,,6,,train
0135148_as-0049191.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0135156_as-0049191.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,val
0135178_sc-1015608.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,test
0135199_as-0072932.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0135252_as-0013774.json,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
0135265_as-3278097.json,1,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,4,,train
0135381_sc-1001214.json,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0135388_as-2831611.json,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,3,,train
0135411_as-0036142.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0135451_as-2815795.json,1,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,4,,train
0135464_as-0008615.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,val
0135470_as-0008615.json,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,,val
0135560_as-0076474.json,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,test
0135580_sc-1026547.json,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,train
0135593_sc-185832.json,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,train
