index,Scratched,Breakage,Separated,Crushed,total_anns,ran_var,dataset
0524865_as-0013474.jpg,2,1,0,0,3,,train
0524866_as-0013474.jpg,2,0,0,0,2,,train
0524867_as-0013474.jpg,1,0,0,0,1,,val
0524868_as-0013474.jpg,1,0,0,0,1,,val
0524869_as-0013474.jpg,1,0,0,0,1,,test
0524871_sc-1013228.jpg,1,0,0,1,2,,train
0524874_as-0093465.jpg,4,0,0,0,4,,train
0524876_as-0093465.jpg,4,0,0,0,4,,train
0524877_as-3342812.jpg,1,0,0,0,1,,train
0524879_as-7903382.jpg,1,0,0,1,2,,train
0524880_sc-124498.jpg,1,0,0,0,1,,train
0524881_as-2936537.jpg,1,0,0,0,1,,train
0524882_sc-109940.jpg,1,0,0,0,1,,val
0524883_sc-109940.jpg,1,0,0,0,1,,val
0524884_sc-124000.jpg,2,0,0,0,2,,test
0524886_sc-124000.jpg,1,0,0,0,1,,train
0524887_sc-1003866.jpg,1,0,0,0,1,,train
0524888_sc-1003866.jpg,1,0,0,0,1,,train
0524889_as-0051877.jpg,1,0,0,0,1,,train
0524890_as-0051877.jpg,3,1,1,0,5,,train
0524891_as-2809431.jpg,1,0,0,0,1,,train
0524892_as-3389679.jpg,5,0,0,0,5,,train
0524893_sc-1023590.jpg,1,0,1,0,2,,val
0524894_sc-1023590.jpg,2,0,1,0,3,,val
0524895_sc-1030302.jpg,1,0,0,1,2,,test
0524896_sc-1030302.jpg,3,0,0,0,3,,train
0524897_sc-1030302.jpg,0,0,0,1,1,,train
0524898_as-7405018.jpg,2,0,0,0,2,,train
0524900_as-0012088.jpg,6,0,1,0,7,,train
0524901_as-0012088.jpg,6,0,1,0,7,,train
0524902_as-0012088.jpg,4,0,0,1,5,,train
0524903_as-0012088.jpg,9,0,1,0,10,,train
0524904_as-0012088.jpg,3,0,1,1,5,,val
0524905_as-0012088.jpg,4,0,2,1,7,,val
0524906_sc-1001447.jpg,1,1,1,0,3,,test
0524907_sc-1001447.jpg,3,1,1,0,5,,train
0524908_as-3295995.jpg,1,0,1,0,2,,train
0524910_sc-169621.jpg,2,0,1,0,3,,train
0524911_as-0055705.jpg,2,0,0,1,3,,train
0524912_as-0096477.jpg,2,0,0,0,2,,train
0524913_as-2687238.jpg,1,0,1,0,2,,train
0524914_as-2777205.jpg,1,0,0,0,1,,train
0524915_as-3398254.jpg,1,0,0,0,1,,val
0524917_as-0070096.jpg,1,0,0,1,2,,val
0524918_as-0070096.jpg,1,0,0,0,1,,test
0524919_sc-224519.jpg,9,0,0,0,9,,train
0524920_sc-224519.jpg,2,0,0,0,2,,train
0524921_sc-147479.jpg,2,0,1,0,3,,train
0524922_sc-147479.jpg,3,0,1,0,4,,train
0524923_sc-147479.jpg,2,0,1,0,3,,train
0524924_sc-155692.jpg,2,0,0,0,2,,train
0524925_sc-1009172.jpg,0,1,0,0,1,,train
0524926_sc-1009172.jpg,1,0,0,0,1,,val
0524927_sc-1009172.jpg,1,0,0,0,1,,val
0524928_as-2503692.jpg,0,0,2,2,4,,test
0524929_as-3300835.jpg,2,0,0,0,2,,train
0524930_as-9060174.jpg,2,4,1,1,8,,train
0524931_as-3361120.jpg,1,0,2,0,3,,train
0524932_as-7648258.jpg,1,2,1,1,5,,train
0524935_as-0005453.jpg,0,1,0,0,1,,train
0524936_as-0031822.jpg,2,0,0,0,2,,train
0524937_as-0031822.jpg,2,0,0,0,2,,train
0524938_as-0031822.jpg,2,0,1,0,3,,val
0524940_sc-136137.jpg,2,0,1,0,3,,val
0524941_sc-136137.jpg,2,0,1,0,3,,test
0524942_sc-136137.jpg,4,0,0,0,4,,train
0524945_as-3396382.jpg,0,1,0,0,1,,train
0524946_sc-116424.jpg,2,0,0,0,2,,train
0524947_sc-116424.jpg,2,0,0,0,2,,train
0524948_sc-116424.jpg,4,0,0,0,4,,train
0524949_sc-116424.jpg,7,0,0,0,7,,train
0524950_sc-116424.jpg,2,1,0,0,3,,train
0524951_as-0035626.jpg,0,0,1,0,1,,val
0524952_as-0035626.jpg,4,0,0,0,4,,val
0524953_as-0035626.jpg,1,0,0,0,1,,test
0524954_as-0035626.jpg,1,0,0,0,1,,train
0524955_as-0035626.jpg,0,1,0,0,1,,train
0524956_as-0035626.jpg,0,1,0,0,1,,train
0524957_as-0035626.jpg,2,0,0,0,2,,train
0524958_as-0035626.jpg,3,2,0,0,5,,train
0524959_as-0035626.jpg,1,1,0,0,2,,train
0524960_as-0035626.jpg,2,2,0,0,4,,train
0524961_as-0035626.jpg,1,1,0,0,2,,val
0524962_as-0035626.jpg,3,3,0,0,6,,val
0524964_sc-194033.jpg,1,0,0,1,2,,test
0524967_sc-194033.jpg,1,0,0,0,1,,train
0524968_sc-194033.jpg,1,0,0,1,2,,train
0524969_sc-217812.jpg,3,1,0,1,5,,train
0524970_sc-217812.jpg,1,1,3,1,6,,train
0524971_sc-217812.jpg,2,1,0,0,3,,train
0524972_sc-217812.jpg,1,1,1,0,3,,train
0524973_sc-217812.jpg,1,0,1,0,2,,train
0524974_as-2718879.jpg,1,0,0,1,2,,val
0524976_as-7085761.jpg,0,0,1,1,2,,val
0524977_sc-173636.jpg,1,0,0,0,1,,test
0524978_sc-173636.jpg,5,0,0,0,5,,train
0524979_sc-173636.jpg,3,0,0,0,3,,train
0524980_as-3062695.jpg,2,1,1,1,5,,train
0524981_sc-1005397.jpg,11,0,1,0,12,,train
0524982_sc-1005397.jpg,3,0,1,0,4,,train
0524983_as-3351852.jpg,1,0,2,1,4,,train
0524984_as-7554346.jpg,0,1,0,0,1,,train
0524985_as-0034386.jpg,1,0,1,1,3,,val
0524986_sc-207139.jpg,2,0,0,0,2,,val
0524987_sc-207139.jpg,4,0,0,1,5,,test
0524988_sc-207139.jpg,1,0,0,0,1,,train
0524989_sc-207139.jpg,3,0,0,1,4,,train
0524990_sc-207139.jpg,4,2,1,0,7,,train
0524991_sc-207139.jpg,2,0,0,0,2,,train
0524992_sc-207139.jpg,4,1,0,0,5,,train
0524993_sc-207139.jpg,1,0,0,0,1,,train
0524994_sc-145905.jpg,2,0,0,1,3,,train
0524995_sc-145905.jpg,2,0,0,2,4,,val
0524996_sc-145905.jpg,0,0,0,1,1,,val
0524997_as-7022703.jpg,2,0,0,1,3,,test
0524998_as-2608621.jpg,1,0,1,0,2,,train
0524999_sc-221487.jpg,4,0,1,0,5,,train
0525000_sc-221487.jpg,1,0,0,0,1,,train
0525001_sc-221487.jpg,6,0,1,0,7,,train
0525002_sc-1013333.jpg,1,1,2,0,4,,train
0525003_sc-1013333.jpg,1,0,0,0,1,,train
0525004_sc-1013333.jpg,1,1,2,0,4,,train
0525006_sc-119341.jpg,2,0,0,0,2,,val
0525007_sc-129208.jpg,0,0,2,0,2,,val
0525008_sc-129208.jpg,3,0,1,0,4,,test
0525009_sc-129208.jpg,1,0,1,0,2,,train
0525010_sc-129208.jpg,2,0,0,0,2,,train
0525011_sc-129208.jpg,1,0,0,0,1,,train
0525012_sc-129208.jpg,2,0,0,0,2,,train
0525014_sc-129208.jpg,1,0,0,0,1,,train
0525015_sc-129208.jpg,1,0,0,0,1,,train
0525016_sc-129208.jpg,1,0,0,0,1,,train
0525017_sc-129208.jpg,2,0,1,0,3,,val
0525020_sc-129208.jpg,2,0,0,0,2,,val
0525021_sc-129208.jpg,1,0,0,0,1,,test
0525022_sc-129208.jpg,1,0,1,0,2,,train
0525023_as-7533863.jpg,0,2,1,1,4,,train
0525024_sc-1009666.jpg,1,0,0,0,1,,train
0525025_as-2658200.jpg,2,0,1,0,3,,train
0525028_as-0074256.jpg,1,0,0,1,2,,train
0525029_as-0074256.jpg,2,0,0,1,3,,train
0525032_as-0072109.jpg,2,0,0,0,2,,train
0525033_as-0072109.jpg,2,0,0,0,2,,val
0525036_sc-1022904.jpg,0,0,1,0,1,,val
0525037_sc-1021674.jpg,3,0,1,0,4,,test
0525038_sc-1021674.jpg,1,0,0,0,1,,train
0525041_as-3216667.jpg,1,0,0,0,1,,train
0525042_sc-132630.jpg,1,0,1,0,2,,train
0525043_sc-196536.jpg,0,0,1,0,1,,train
0525044_sc-196536.jpg,1,0,1,0,2,,train
0525045_sc-196536.jpg,2,3,1,0,6,,train
0525046_sc-196536.jpg,3,3,0,0,6,,train
0525047_sc-196536.jpg,3,1,0,0,4,,val
0525048_sc-196536.jpg,2,1,0,0,3,,val
0525049_sc-196536.jpg,0,0,1,0,1,,test
0525050_as-0024696.jpg,2,0,0,0,2,,train
0525051_sc-203096.jpg,4,0,0,0,4,,train
0525052_sc-203096.jpg,1,0,0,0,1,,train
0525053_sc-203096.jpg,2,2,1,0,5,,train
0525054_sc-203096.jpg,0,1,0,0,1,,train
0525055_sc-203096.jpg,1,1,1,0,3,,train
0525056_sc-203096.jpg,0,0,1,0,1,,train
0525060_sc-1006369.jpg,4,0,1,0,5,,val
0525061_sc-1006369.jpg,2,0,1,0,3,,val
0525065_as-0038608.jpg,1,0,0,0,1,,test
0525066_as-0038608.jpg,1,0,0,0,1,,train
0525067_as-0038608.jpg,2,0,0,0,2,,train
0525068_as-0038608.jpg,1,0,0,0,1,,train
0525069_as-0038608.jpg,1,0,0,0,1,,train
0525070_sc-111779.jpg,1,0,0,0,1,,train
0525071_sc-111779.jpg,1,0,0,0,1,,train
0525072_sc-183347.jpg,2,0,0,0,2,,train
0525073_sc-183347.jpg,2,0,0,0,2,,val
0525074_sc-183347.jpg,2,0,0,0,2,,val
0525075_sc-183347.jpg,2,0,0,0,2,,test
0525076_sc-202051.jpg,1,0,0,0,1,,train
0525077_as-9000411.jpg,1,0,1,0,2,,train
0525078_as-0084751.jpg,4,0,0,0,4,,train
0525079_as-0084751.jpg,2,0,0,0,2,,train
0525080_as-0084751.jpg,3,0,0,1,4,,train
0525081_as-0084751.jpg,3,0,1,1,5,,train
0525082_as-0079352.jpg,3,1,1,3,8,,train
0525083_as-0079352.jpg,4,1,1,3,9,,val
0525084_as-0079352.jpg,5,1,1,2,9,,val
0525085_as-0079352.jpg,3,0,0,0,3,,test
0525086_sc-1025838.jpg,3,2,1,0,6,,train
0525087_sc-1025838.jpg,2,0,0,0,2,,train
0525088_sc-1025838.jpg,2,0,0,1,3,,train
0525089_sc-1025838.jpg,1,0,0,0,1,,train
0525091_sc-1025838.jpg,1,0,0,0,1,,train
0525092_sc-1000079.jpg,2,0,0,1,3,,train
0525093_sc-1000079.jpg,0,0,0,1,1,,train
0525095_sc-168996.jpg,1,0,0,0,1,,val
0525097_as-0041085.jpg,1,0,2,0,3,,val
0525099_as-0041085.jpg,3,2,1,0,6,,test
0525100_as-0041085.jpg,4,0,1,0,5,,train
0525102_as-0041085.jpg,3,1,1,1,6,,train
0525103_sc-149638.jpg,4,1,1,1,7,,train
0525104_sc-149638.jpg,3,0,1,2,6,,train
0525105_sc-149638.jpg,4,1,1,1,7,,train
0525107_sc-149638.jpg,3,1,1,1,6,,train
0525109_sc-1028733.jpg,2,0,0,0,2,,train
0525110_sc-218063.jpg,1,0,0,0,1,,val
0525111_as-2542257.jpg,3,0,0,0,3,,val
0525112_sc-220969.jpg,1,3,1,0,5,,test
0525113_sc-220969.jpg,1,1,1,0,3,,train
0525115_as-3484212.jpg,0,0,1,0,1,,train
0525117_as-0076521.jpg,2,0,2,2,6,,train
0525118_as-0076521.jpg,0,0,1,0,1,,train
0525119_sc-121980.jpg,14,0,0,0,14,,train
0525120_sc-121980.jpg,5,0,0,0,5,,train
0525121_sc-198365.jpg,7,0,0,0,7,,train
0525122_sc-198365.jpg,1,0,0,0,1,,val
0525123_sc-198365.jpg,3,0,0,0,3,,val
0525124_as-0010381.jpg,1,0,0,0,1,,test
0525125_as-0010381.jpg,1,0,0,0,1,,train
0525127_as-2985554.jpg,0,0,2,1,3,,train
0525128_as-9064447.jpg,3,1,1,1,6,,train
0525129_sc-191983.jpg,0,1,0,0,1,,train
0525130_sc-1027482.jpg,1,0,0,1,2,,train
0525131_sc-1027482.jpg,1,0,0,0,1,,train
0525132_as-7844227.jpg,0,0,0,1,1,,train
0525133_as-3474478.jpg,1,1,1,0,3,,val
0525135_sc-103213.jpg,5,0,0,0,5,,val
0525136_sc-1038534.jpg,1,0,0,0,1,,test
0525137_sc-1038534.jpg,2,0,0,0,2,,train
0525138_sc-1038534.jpg,2,0,1,0,3,,train
0525139_sc-1038534.jpg,1,0,1,0,2,,train
0525141_as-2580388.jpg,6,0,0,0,6,,train
0525142_sc-215100.jpg,1,0,0,0,1,,train
0525143_sc-215100.jpg,1,0,0,0,1,,train
0525144_sc-215100.jpg,2,0,0,0,2,,train
0525145_sc-215100.jpg,1,1,0,0,2,,val
0525146_sc-215100.jpg,2,0,0,0,2,,val
0525147_sc-215100.jpg,1,0,1,0,2,,test
0525148_sc-215100.jpg,1,0,0,0,1,,train
0525149_sc-215100.jpg,1,1,0,0,2,,train
0525150_sc-215100.jpg,1,0,2,0,3,,train
0525151_sc-129221.jpg,1,1,0,0,2,,train
0525153_as-0033705.jpg,2,0,0,0,2,,train
0525154_as-0033705.jpg,1,0,0,0,1,,train
0525155_as-0063615.jpg,0,0,1,0,1,,train
0525156_as-0063615.jpg,1,0,0,0,1,,val
0525157_as-0076427.jpg,2,1,2,0,5,,val
0525158_as-0076427.jpg,2,0,1,0,3,,test
0525159_as-9079710.jpg,0,1,0,0,1,,train
0525160_as-0095047.jpg,0,1,0,0,1,,train
0525161_as-0095047.jpg,0,1,0,0,1,,train
0525162_as-7833515.jpg,2,0,1,1,4,,train
0525163_sc-224782.jpg,1,0,1,0,2,,train
0525164_sc-224782.jpg,2,0,3,0,5,,train
0525165_sc-224782.jpg,2,1,1,0,4,,train
0525166_sc-224782.jpg,1,0,3,0,4,,val
0525167_as-0062113.jpg,3,0,0,1,4,,val
0525170_as-0062113.jpg,1,0,0,0,1,,test
0525171_as-0062113.jpg,2,0,0,0,2,,train
0525172_as-3339037.jpg,0,0,0,1,1,,train
0525173_as-7838774.jpg,1,0,0,0,1,,train
0525174_sc-172605.jpg,2,0,0,0,2,,train
0525176_sc-172605.jpg,3,0,0,0,3,,train
0525177_sc-172605.jpg,0,0,1,0,1,,train
0525178_sc-172605.jpg,0,0,1,0,1,,train
0525180_sc-1004759.jpg,1,0,0,0,1,,val
0525184_as-0065353.jpg,1,1,0,1,3,,val
0525185_as-0065353.jpg,0,1,0,1,2,,test
0525186_as-0065353.jpg,3,1,0,0,4,,train
0525187_as-0065353.jpg,2,1,0,0,3,,train
0525188_as-0065353.jpg,3,0,0,0,3,,train
0525189_as-0065353.jpg,2,0,0,0,2,,train
0525190_as-0065353.jpg,1,0,0,0,1,,train
0525193_sc-172720.jpg,5,0,0,1,6,,train
0525194_sc-172720.jpg,2,0,0,1,3,,train
0525195_sc-153675.jpg,1,0,0,0,1,,val
0525197_as-9080520.jpg,4,0,0,0,4,,val
0525199_as-3083272.jpg,0,1,0,0,1,,test
0525200_sc-172878.jpg,3,0,0,0,3,,train
0525201_sc-172878.jpg,3,0,0,0,3,,train
0525203_as-7415974.jpg,1,1,2,1,5,,train
0525204_as-0006846.jpg,3,0,0,0,3,,train
0525205_as-0006846.jpg,2,0,0,0,2,,train
0525206_as-2804553.jpg,2,0,0,1,3,,train
0525207_sc-1005285.jpg,1,0,0,0,1,,train
0525208_sc-1005285.jpg,1,0,0,0,1,,val
0525209_sc-125553.jpg,1,0,0,0,1,,val
0525211_sc-125553.jpg,4,1,0,0,5,,test
0525212_sc-125553.jpg,2,0,0,0,2,,train
0525213_sc-125553.jpg,0,0,1,0,1,,train
0525214_sc-125553.jpg,1,0,0,0,1,,train
0525215_sc-125553.jpg,5,0,0,0,5,,train
0525216_sc-166424.jpg,0,0,1,2,3,,train
0525217_sc-166424.jpg,1,0,1,1,3,,train
0525218_sc-166424.jpg,0,1,1,2,4,,train
0525219_sc-1039064.jpg,1,0,0,1,2,,val
0525220_sc-197186.jpg,11,0,1,0,12,,val
0525221_sc-168020.jpg,4,0,0,0,4,,test
0525222_sc-168020.jpg,4,0,0,0,4,,train
0525223_sc-168020.jpg,5,0,0,0,5,,train
0525224_sc-168020.jpg,2,0,0,0,2,,train
0525225_sc-168020.jpg,7,0,0,0,7,,train
0525228_sc-127675.jpg,3,0,1,1,5,,train
0525230_as-3247739.jpg,1,0,0,1,2,,train
0525231_as-0008911.jpg,2,0,0,1,3,,train
0525232_as-0008911.jpg,2,0,0,0,2,,val
0525233_as-0008911.jpg,2,0,0,0,2,,val
0525234_as-0098171.jpg,2,0,0,0,2,,test
0525235_as-0098171.jpg,4,0,0,1,5,,train
0525236_as-0098171.jpg,4,2,2,0,8,,train
0525237_as-0098171.jpg,3,1,1,0,5,,train
0525238_as-0098171.jpg,4,1,1,0,6,,train
0525239_as-0098171.jpg,5,0,1,0,6,,train
0525240_as-0098171.jpg,4,3,1,1,9,,train
0525241_as-9096629.jpg,3,0,0,0,3,,train
0525242_as-2659255.jpg,2,0,0,0,2,,val
0525243_as-0030127.jpg,7,2,1,0,10,,val
0525249_as-2710364.jpg,1,0,0,0,1,,test
0525250_sc-1018635.jpg,1,0,0,0,1,,train
0525252_sc-1018635.jpg,2,0,0,0,2,,train
0525253_sc-1018635.jpg,1,0,1,0,2,,train
0525254_sc-1018635.jpg,1,0,0,0,1,,train
0525255_sc-1018635.jpg,1,0,0,0,1,,train
0525256_sc-142680.jpg,0,1,0,0,1,,train
0525258_sc-1005931.jpg,2,1,2,0,5,,train
0525259_sc-1005931.jpg,3,0,0,0,3,,val
0525262_as-0072906.jpg,3,0,1,0,4,,val
0525263_as-0072906.jpg,2,1,1,0,4,,test
0525265_sc-226507.jpg,2,0,0,2,4,,train
0525266_sc-226507.jpg,2,0,0,2,4,,train
0525267_sc-226507.jpg,3,0,0,1,4,,train
0525268_sc-226507.jpg,3,0,0,0,3,,train
0525269_as-0024281.jpg,2,0,0,2,4,,train
0525270_as-0024281.jpg,3,0,0,0,3,,train
0525271_as-0024281.jpg,1,0,0,1,2,,train
0525273_sc-1041152.jpg,5,0,0,0,5,,val
0525275_sc-1041152.jpg,4,1,1,0,6,,val
0525276_as-3052780.jpg,6,1,1,0,8,,test
0525278_as-7871103.jpg,1,1,0,0,2,,train
0525281_sc-222407.jpg,1,0,1,1,3,,train
0525282_sc-222407.jpg,1,0,1,1,3,,train
0525283_as-3201484.jpg,1,0,0,0,1,,train
0525284_as-7487279.jpg,3,1,0,0,4,,train
0525286_as-0013904.jpg,1,0,0,0,1,,train
0525287_as-0013904.jpg,1,0,0,0,1,,train
0525288_as-0013904.jpg,1,0,0,0,1,,val
0525289_as-0013904.jpg,1,0,1,0,2,,val
0525290_as-0013904.jpg,2,0,1,0,3,,test
0525291_sc-186284.jpg,3,0,0,0,3,,train
0525294_as-0052486.jpg,0,1,1,0,2,,train
0525295_as-0052486.jpg,2,0,0,0,2,,train
0525297_as-0001997.jpg,0,1,1,1,3,,train
0525298_as-0001997.jpg,0,0,1,0,1,,train
0525299_as-0001997.jpg,0,0,1,0,1,,train
0525300_sc-200025.jpg,0,1,0,0,1,,train
0525301_sc-200025.jpg,0,1,0,0,1,,val
0525303_as-2942793.jpg,3,0,0,0,3,,val
0525304_sc-165950.jpg,1,0,1,1,3,,test
0525305_as-0054629.jpg,1,0,0,0,1,,train
0525306_as-0034910.jpg,2,0,0,0,2,,train
0525307_sc-213635.jpg,0,1,0,0,1,,train
0525308_sc-213635.jpg,0,1,0,0,1,,train
0525311_as-0085748.jpg,1,0,0,0,1,,train
0525312_as-0085748.jpg,1,0,0,0,1,,train
0525313_as-0085748.jpg,1,0,0,0,1,,train
0525314_as-0085748.jpg,1,0,0,0,1,,val
0525315_as-7410051.jpg,1,0,0,0,1,,val
0525316_sc-1010296.jpg,3,0,1,0,4,,test
0525317_sc-1010296.jpg,3,1,1,0,5,,train
0525319_sc-105876.jpg,2,0,0,1,3,,train
0525320_sc-105876.jpg,2,0,0,1,3,,train
0525322_as-3415246.jpg,1,0,0,1,2,,train
0525323_as-0049567.jpg,1,0,0,0,1,,train
0525324_as-0049567.jpg,1,0,0,0,1,,train
0525325_as-0049567.jpg,1,0,0,0,1,,train
0525326_as-0049567.jpg,1,0,0,0,1,,val
0525327_as-0049567.jpg,1,0,0,0,1,,val
0525328_as-0049567.jpg,1,0,0,0,1,,test
0525329_as-0049567.jpg,1,0,0,0,1,,train
0525330_as-0049567.jpg,1,0,0,0,1,,train
0525331_as-3041108.jpg,1,2,1,0,4,,train
0525332_sc-115780.jpg,1,0,0,0,1,,train
0525333_sc-144760.jpg,1,2,0,0,3,,train
0525334_sc-172733.jpg,4,0,1,0,5,,train
0525335_as-7114984.jpg,0,0,2,0,2,,train
0525337_as-0065590.jpg,0,0,0,1,1,,val
0525338_as-0065590.jpg,0,1,1,0,2,,val
0525340_as-0065590.jpg,2,0,0,0,2,,test
0525345_sc-1014930.jpg,1,2,2,1,6,,train
0525346_sc-1014930.jpg,5,3,2,1,11,,train
0525348_sc-1037165.jpg,2,1,0,0,3,,train
0525349_sc-1037165.jpg,1,1,0,0,2,,train
0525351_as-2636350.jpg,1,0,0,0,1,,train
0525353_as-0089116.jpg,1,0,0,0,1,,train
0525354_as-0089116.jpg,0,0,1,0,1,,train
0525355_as-0089116.jpg,0,0,1,0,1,,val
0525356_as-0090988.jpg,1,0,0,0,1,,val
0525359_as-0090988.jpg,1,1,0,0,2,,test
0525360_as-0090988.jpg,0,1,0,0,1,,train
0525361_as-0090988.jpg,1,0,1,0,2,,train
0525362_as-2578418.jpg,2,1,0,0,3,,train
0525366_as-0034436.jpg,1,0,1,0,2,,train
0525367_as-0034436.jpg,2,0,1,0,3,,train
0525368_as-0034436.jpg,1,0,0,0,1,,train
0525369_as-0034436.jpg,3,1,0,0,4,,train
0525370_as-0034436.jpg,0,1,1,0,2,,val
0525371_as-0034436.jpg,2,1,1,0,4,,val
0525372_sc-1025062.jpg,1,0,0,0,1,,test
0525373_sc-1025062.jpg,2,0,0,1,3,,train
0525378_as-0091461.jpg,2,0,0,0,2,,train
0525379_as-0091461.jpg,2,0,0,0,2,,train
0525380_as-0091461.jpg,1,0,0,0,1,,train
0525381_as-2985174.jpg,0,1,1,0,2,,train
0525383_sc-1006164.jpg,2,1,1,1,5,,train
0525385_as-0021847.jpg,1,0,1,0,2,,train
0525386_as-0021847.jpg,1,0,1,0,2,,val
0525387_as-0021847.jpg,1,0,0,0,1,,val
0525388_as-0021847.jpg,1,0,0,0,1,,test
0525389_as-0021847.jpg,1,0,0,0,1,,train
0525390_sc-149934.jpg,2,0,1,0,3,,train
0525391_sc-149934.jpg,1,0,1,0,2,,train
0525392_sc-1027890.jpg,2,0,0,0,2,,train
0525393_as-0033659.jpg,1,0,0,0,1,,train
0525394_as-0033659.jpg,1,0,0,0,1,,train
0525395_as-0033659.jpg,1,1,2,0,4,,train
0525396_as-0033659.jpg,1,1,1,0,3,,val
0525397_as-0033659.jpg,1,1,0,1,3,,val
0525399_sc-209511.jpg,8,0,1,0,9,,test
0525400_sc-209511.jpg,2,0,0,0,2,,train
0525401_sc-209511.jpg,1,0,0,0,1,,train
0525402_as-3323554.jpg,0,0,0,2,2,,train
0525405_sc-1024898.jpg,1,0,1,1,3,,train
0525406_sc-213661.jpg,0,1,0,0,1,,train
0525409_as-0025267.jpg,7,1,2,4,14,,train
0525411_as-0025267.jpg,4,0,0,1,5,,train
0525412_as-0025267.jpg,2,0,0,0,2,,val
0525413_as-0025267.jpg,2,1,1,0,4,,val
0525414_as-0025267.jpg,3,2,1,1,7,,test
0525415_as-0025267.jpg,0,1,0,0,1,,train
0525416_as-0025267.jpg,5,0,1,3,9,,train
0525418_as-0025267.jpg,4,0,0,1,5,,train
0525419_sc-1016920.jpg,4,0,1,0,5,,train
0525421_sc-1016920.jpg,6,1,0,0,7,,train
0525422_sc-198669.jpg,0,1,0,0,1,,train
0525423_sc-198669.jpg,3,1,1,0,5,,train
0525424_sc-1002937.jpg,4,0,0,0,4,,val
0525425_sc-1002937.jpg,2,0,0,0,2,,val
0525426_sc-1002937.jpg,4,0,0,0,4,,test
0525428_sc-118379.jpg,1,0,0,0,1,,train
0525429_sc-118379.jpg,2,1,0,0,3,,train
0525431_as-0044252.jpg,1,0,0,0,1,,train
0525432_as-0044252.jpg,1,0,0,0,1,,train
0525433_as-0044252.jpg,1,0,0,0,1,,train
0525434_as-2937812.jpg,2,0,0,0,2,,train
0525435_as-3275165.jpg,1,0,0,0,1,,train
0525436_as-2910824.jpg,2,0,0,0,2,,val
0525438_sc-1029381.jpg,1,0,0,0,1,,val
0525439_as-2560153.jpg,4,0,1,2,7,,test
0525440_as-0045804.jpg,1,1,0,1,3,,train
0525441_as-0045804.jpg,2,0,1,1,4,,train
0525442_sc-119589.jpg,2,0,0,0,2,,train
0525443_as-0078259.jpg,3,0,0,0,3,,train
0525444_as-0078259.jpg,1,0,0,0,1,,train
0525446_as-0078259.jpg,3,0,0,0,3,,train
0525447_as-0078259.jpg,2,1,0,0,3,,train
0525448_as-0078259.jpg,3,0,0,0,3,,val
0525452_as-0054438.jpg,1,0,1,0,2,,val
0525453_as-0054438.jpg,1,0,1,0,2,,test
0525454_as-0054438.jpg,0,1,0,0,1,,train
0525456_as-0038015.jpg,0,0,1,1,2,,train
0525457_as-0038015.jpg,3,0,1,0,4,,train
0525458_as-0038015.jpg,0,1,0,0,1,,train
0525459_as-0038015.jpg,2,0,1,0,3,,train
0525460_as-0038015.jpg,0,0,1,1,2,,train
0525461_as-0038015.jpg,2,0,1,1,4,,train
0525462_sc-135864.jpg,1,0,0,0,1,,val
0525463_sc-135864.jpg,1,0,0,0,1,,val
0525464_as-0023272.jpg,1,0,0,1,2,,test
0525466_sc-216788.jpg,2,0,2,1,5,,train
0525467_sc-216788.jpg,2,0,1,1,4,,train
0525468_sc-216788.jpg,2,0,1,1,4,,train
0525469_sc-216788.jpg,1,0,1,0,2,,train
0525472_as-0028031.jpg,3,0,0,0,3,,train
0525473_as-0028031.jpg,2,0,0,0,2,,train
0525474_as-0028031.jpg,1,0,0,0,1,,train
0525477_as-0041415.jpg,3,0,2,0,5,,val
0525478_as-0041415.jpg,2,0,2,0,4,,val
0525479_as-0041415.jpg,2,0,1,1,4,,test
0525481_sc-187590.jpg,2,0,0,0,2,,train
0525482_sc-187590.jpg,1,0,0,0,1,,train
0525483_sc-161180.jpg,4,0,2,1,7,,train
0525484_sc-161180.jpg,2,0,2,1,5,,train
0525485_sc-161180.jpg,1,1,3,1,6,,train
0525486_sc-161180.jpg,1,0,2,1,4,,train
0525488_as-2958522.jpg,4,0,1,1,6,,train
0525489_as-0009427.jpg,1,0,0,1,2,,val
0525491_as-0097861.jpg,1,0,1,1,3,,val
0525494_sc-1028583.jpg,3,0,1,1,5,,test
0525495_sc-1028583.jpg,5,0,1,1,7,,train
0525496_sc-1028583.jpg,1,0,5,2,8,,train
0525497_sc-1028583.jpg,3,0,1,1,5,,train
0525498_sc-1028583.jpg,2,0,0,1,3,,train
0525499_sc-189822.jpg,4,0,0,0,4,,train
0525501_as-0073209.jpg,0,0,1,0,1,,train
0525502_sc-1006048.jpg,1,0,1,0,2,,train
0525503_sc-1006048.jpg,1,0,1,0,2,,val
0525506_as-0048748.jpg,1,2,0,2,5,,val
0525507_as-0048748.jpg,1,2,0,2,5,,test
0525508_as-0048748.jpg,1,2,0,2,5,,train
0525509_as-0048748.jpg,2,1,0,2,5,,train
0525510_as-0048748.jpg,1,1,0,1,3,,train
0525511_as-0048748.jpg,1,2,0,0,3,,train
0525512_as-0048748.jpg,1,2,0,0,3,,train
0525513_as-0048748.jpg,1,0,0,1,2,,train
0525515_sc-116652.jpg,5,0,0,0,5,,train
0525516_sc-116652.jpg,1,0,0,1,2,,val
0525517_as-2625821.jpg,2,0,1,0,3,,val
